player_name,player_id,season_year,game_id,game_date,game_index,home_away,opponent,pts,fga,min,fg_pct,plus_minus,next_pts,next_fga,next_min,next_fg_pct,rolling_pts_avg_3,baseline_pts,pts_diff_from_baseline,performance_label,streak_type,streak_length
Nikola Vučević,202696,2023-24,0022301084,2024-03-31,70,away,MIN,19,16,33.08,0.5,6,5.0,7.0,31.15,0.286,18.0,18.0,1.0,normal,normal,3
Nikola Vučević,202696,2023-24,0022301091,2024-04-01,71,home,ATL,5,7,31.15,0.286,-12,16.0,18.0,32.07,0.389,12.3,18.0,-13.0,cold,cold,1
Nikola Vučević,202696,2023-24,0022301119,2024-04-05,72,home,NYK,16,18,32.07,0.389,1,8.0,9.0,31.18,0.111,13.3,18.0,-2.0,normal,normal,1
Nikola Vučević,202696,2023-24,0022301136,2024-04-07,73,away,ORL,8,9,31.18,0.111,-14,26.0,16.0,38.73,0.75,9.7,18.0,-10.0,cold,cold,1
Nikola Vučević,202696,2023-24,0022301149,2024-04-09,74,home,NYK,26,16,38.73,0.75,-14,27.0,21.0,37.32,0.571,16.7,18.0,8.0,hot,hot,1
Nikola Vučević,202696,2023-24,0022301166,2024-04-11,75,away,DET,27,21,37.32,0.571,26,29.0,19.0,42.02,0.632,20.3,18.0,9.0,hot,hot,2
Nikola Vučević,202696,2023-24,0022301190,2024-04-14,76,away,NYK,29,19,42.02,0.632,-8,,,,,27.3,18.0,11.0,hot,hot,3
Dejounte Murray,1627749,2023-24,0022300063,2023-10-25,1,away,CHA,11,14,32.73,0.214,-15,18.0,17.0,34.75,0.471,11.0,22.5,-11.5,cold,cold,1
Dejounte Murray,1627749,2023-24,0022300079,2023-10-27,2,home,NYK,18,17,34.75,0.471,-6,15.0,12.0,29.73,0.5,14.5,22.5,-4.5,normal,normal,1
Dejounte Murray,1627749,2023-24,0022300097,2023-10-29,3,away,MIL,15,12,29.73,0.5,26,41.0,24.0,39.37,0.708,14.7,22.5,-7.5,normal,normal,2
Dejounte Murray,1627749,2023-24,0022300104,2023-10-30,4,home,MIN,41,24,39.37,0.708,25,24.0,15.0,33.98,0.667,24.7,22.5,18.5,hot,hot,1
Dejounte Murray,1627749,2023-24,0022300117,2023-11-01,5,home,WAS,24,15,33.98,0.667,15,20.0,20.0,37.2,0.4,26.7,22.5,1.5,normal,normal,1
Dejounte Murray,1627749,2023-24,0022300135,2023-11-04,6,away,NOP,20,20,37.2,0.4,13,29.0,16.0,32.97,0.438,28.3,22.5,-2.5,normal,normal,2
Dejounte Murray,1627749,2023-24,0022300155,2023-11-06,7,away,OKC,29,16,32.97,0.438,-3,16.0,15.0,33.07,0.4,24.3,22.5,6.5,normal,normal,3
Dejounte Murray,1627749,2023-24,0022300172,2023-11-09,8,away,ORL,16,15,33.07,0.4,5,23.0,16.0,35.58,0.563,21.7,22.5,-6.5,normal,normal,4
Dejounte Murray,1627749,2023-24,0022300175,2023-11-11,9,home,MIA,23,16,35.58,0.563,-9,32.0,21.0,37.48,0.524,22.7,22.5,0.5,normal,normal,5
Dejounte Murray,1627749,2023-24,0022300018,2023-11-14,10,away,DET,32,21,37.48,0.524,9,13.0,12.0,32.45,0.5,23.7,22.5,9.5,hot,hot,1
Dejounte Murray,1627749,2023-24,0022300193,2023-11-15,11,home,NYK,13,12,32.45,0.5,-16,13.0,16.0,35.13,0.313,22.7,22.5,-9.5,cold,cold,1
Dejounte Murray,1627749,2023-24,0022300029,2023-11-17,12,home,PHI,13,16,35.13,0.313,-18,28.0,19.0,34.25,0.579,19.3,22.5,-9.5,cold,cold,2
Dejounte Murray,1627749,2023-24,0022300039,2023-11-21,13,home,IND,28,19,34.25,0.579,-7,20.0,21.0,39.34,0.286,18.0,22.5,5.5,normal,normal,1
Dejounte Murray,1627749,2023-24,0022300227,2023-11-22,14,home,BKN,20,21,39.34,0.286,0,11.0,14.0,26.72,0.286,20.3,22.5,-2.5,normal,normal,2
Dejounte Murray,1627749,2023-24,0022300241,2023-11-25,15,away,WAS,11,14,26.72,0.286,19,6.0,13.0,34.2,0.154,19.7,22.5,-11.5,cold,cold,1
Dejounte Murray,1627749,2023-24,0022300246,2023-11-26,16,away,BOS,6,13,34.2,0.154,-7,13.0,14.0,31.05,0.357,12.3,22.5,-16.5,cold,cold,2
Dejounte Murray,1627749,2023-24,0022300055,2023-11-28,17,away,CLE,13,14,31.05,0.357,-21,24.0,21.0,34.77,0.476,10.0,22.5,-9.5,cold,cold,3
Dejounte Murray,1627749,2023-24,0022300272,2023-11-30,18,away,SAS,24,21,34.77,0.476,-1,30.0,19.0,34.0,0.632,14.3,22.5,1.5,normal,normal,1
Dejounte Murray,1627749,2023-24,0022300286,2023-12-02,19,away,MIL,30,19,34.0,0.632,-7,13.0,16.0,31.98,0.375,22.3,22.5,7.5,normal,normal,2
Dejounte Murray,1627749,2023-24,0022301209,2023-12-06,20,home,BKN,13,16,31.98,0.375,2,20.0,17.0,35.98,0.412,22.3,22.5,-9.5,cold,cold,1
Dejounte Murray,1627749,2023-24,0022301218,2023-12-08,21,away,PHI,20,17,35.98,0.412,-7,21.0,22.0,38.23,0.364,21.0,22.5,-2.5,normal,normal,1
Dejounte Murray,1627749,2023-24,0022300296,2023-12-11,22,home,DEN,21,22,38.23,0.364,-6,20.0,17.0,34.03,0.471,18.0,22.5,-1.5,normal,normal,2
Dejounte Murray,1627749,2023-24,0022300313,2023-12-13,23,away,TOR,20,17,34.03,0.471,-17,17.0,18.0,33.32,0.444,20.3,22.5,-2.5,normal,normal,3
Dejounte Murray,1627749,2023-24,0022300330,2023-12-15,24,away,TOR,17,18,33.32,0.444,18,21.0,19.0,36.72,0.421,19.3,22.5,-5.5,normal,normal,4
Dejounte Murray,1627749,2023-24,0022300336,2023-12-16,25,away,CLE,21,19,36.72,0.421,-3,20.0,13.0,32.95,0.615,19.3,22.5,-1.5,normal,normal,5
Dejounte Murray,1627749,2023-24,0022300352,2023-12-18,26,home,DET,20,13,32.95,0.615,2,21.0,15.0,35.3,0.467,19.3,22.5,-2.5,normal,normal,6
Dejounte Murray,1627749,2023-24,0022300371,2023-12-20,27,away,HOU,21,15,35.3,0.467,-8,24.0,20.0,34.45,0.5,20.7,22.5,-1.5,normal,normal,7
Dejounte Murray,1627749,2023-24,0022300384,2023-12-22,28,away,MIA,24,20,34.45,0.5,-3,26.0,15.0,35.42,0.667,21.7,22.5,1.5,normal,normal,8
Dejounte Murray,1627749,2023-24,0022300393,2023-12-23,29,home,MEM,26,15,35.42,0.667,-4,17.0,15.0,34.37,0.4,23.7,22.5,3.5,normal,normal,9
Dejounte Murray,1627749,2023-24,0022300408,2023-12-26,30,away,CHI,17,15,34.37,0.4,0,18.0,20.0,36.83,0.35,22.3,22.5,-5.5,normal,normal,10
Dejounte Murray,1627749,2023-24,0022300431,2023-12-29,31,home,SAC,18,20,36.83,0.35,5,32.0,21.0,34.17,0.619,20.3,22.5,-4.5,normal,normal,11
Dejounte Murray,1627749,2023-24,0022300445,2023-12-31,32,away,WAS,32,21,34.17,0.619,0,22.0,18.0,35.42,0.444,22.3,22.5,9.5,hot,hot,1
Dejounte Murray,1627749,2023-24,0022300467,2024-01-03,33,home,OKC,22,18,35.42,0.444,4,30.0,19.0,34.33,0.684,24.0,22.5,-0.5,normal,normal,1
Dejounte Murray,1627749,2023-24,0022300480,2024-01-05,34,away,IND,30,19,34.33,0.684,-20,24.0,20.0,40.11,0.45,28.0,22.5,7.5,normal,normal,2
Dejounte Murray,1627749,2023-24,0022300499,2024-01-07,35,away,ORL,24,20,40.11,0.45,-14,25.0,18.0,37.85,0.444,25.3,22.5,1.5,normal,normal,3
Dejounte Murray,1627749,2023-24,0022300521,2024-01-10,36,home,PHI,25,18,37.85,0.444,1,29.0,18.0,31.78,0.722,26.3,22.5,2.5,normal,normal,4
Dejounte Murray,1627749,2023-24,0022300533,2024-01-12,37,home,IND,29,18,31.78,0.722,-1,13.0,15.0,31.1,0.267,26.0,22.5,6.5,normal,normal,5
Dejounte Murray,1627749,2023-24,0022300543,2024-01-13,38,home,WAS,13,15,31.1,0.267,-22,13.0,15.0,32.83,0.4,22.3,22.5,-9.5,cold,cold,1
Dejounte Murray,1627749,2023-24,0022300559,2024-01-15,39,home,SAS,13,15,32.83,0.4,0,26.0,18.0,36.03,0.611,18.3,22.5,-9.5,cold,cold,2
Dejounte Murray,1627749,2023-24,0022300570,2024-01-17,40,home,ORL,26,18,36.03,0.611,-2,22.0,22.0,39.77,0.409,17.3,22.5,3.5,normal,normal,1
Dejounte Murray,1627749,2023-24,0022300587,2024-01-19,41,away,MIA,22,22,39.77,0.409,3,24.0,19.0,34.72,0.526,20.3,22.5,-0.5,normal,normal,2
Dejounte Murray,1627749,2023-24,0022300595,2024-01-20,42,home,CLE,24,19,34.72,0.526,-20,35.0,23.0,40.11,0.478,24.0,22.5,1.5,normal,normal,3
Dejounte Murray,1627749,2023-24,0022300613,2024-01-22,43,away,SAC,35,23,40.11,0.478,-4,23.0,19.0,33.22,0.368,27.0,22.5,12.5,hot,hot,1
Dejounte Murray,1627749,2023-24,0022300626,2024-01-24,44,away,GSW,23,19,33.22,0.368,-13,22.0,18.0,37.05,0.5,27.3,22.5,0.5,normal,normal,1
Dejounte Murray,1627749,2023-24,0022300634,2024-01-26,45,home,DAL,22,18,37.05,0.5,-21,24.0,19.0,33.33,0.579,26.7,22.5,-0.5,normal,normal,2
Dejounte Murray,1627749,2023-24,0022300669,2024-01-30,46,home,LAL,24,19,33.33,0.579,19,22.0,17.0,39.17,0.412,23.0,22.5,1.5,normal,normal,3
Dejounte Murray,1627749,2023-24,0022300690,2024-02-02,47,home,PHX,22,17,39.17,0.412,10,19.0,24.0,40.97,0.375,22.7,22.5,-0.5,normal,normal,4
Dejounte Murray,1627749,2023-24,0022300699,2024-02-03,48,home,GSW,19,24,40.97,0.375,4,21.0,18.0,34.3,0.389,21.7,22.5,-3.5,normal,normal,5
Dejounte Murray,1627749,2023-24,0022300716,2024-02-05,49,home,LAC,21,18,34.3,0.389,-7,34.0,19.0,39.87,0.474,20.7,22.5,-1.5,normal,normal,6
Dejounte Murray,1627749,2023-24,0022300754,2024-02-10,50,home,HOU,34,19,39.87,0.474,8,17.0,17.0,33.82,0.412,24.7,22.5,11.5,hot,hot,1
Dejounte Murray,1627749,2023-24,0022300763,2024-02-12,51,home,CHI,17,17,33.82,0.412,-5,13.0,15.0,31.65,0.333,24.0,22.5,-5.5,normal,normal,1
Dejounte Murray,1627749,2023-24,0022300777,2024-02-14,52,away,CHA,13,15,31.65,0.333,-28,24.0,18.0,35.93,0.556,21.3,22.5,-9.5,cold,cold,1
Dejounte Murray,1627749,2023-24,0022300804,2024-02-23,53,home,TOR,24,18,35.93,0.556,-3,25.0,20.0,38.82,0.55,18.0,22.5,1.5,normal,normal,1
Dejounte Murray,1627749,2023-24,0022300821,2024-02-25,54,home,ORL,25,20,38.82,0.55,13,17.0,19.0,31.92,0.368,20.7,22.5,2.5,normal,normal,2
Dejounte Murray,1627749,2023-24,0022300835,2024-02-27,55,home,UTA,17,19,31.92,0.368,10,28.0,19.0,31.83,0.579,22.0,22.5,-5.5,normal,normal,3
Dejounte Murray,1627749,2023-24,0022300851,2024-02-29,56,away,BKN,28,19,31.83,0.579,-22,20.0,19.0,34.7,0.421,23.3,22.5,5.5,normal,normal,4
Dejounte Murray,1627749,2023-24,0022300866,2024-03-02,57,away,BKN,20,19,34.7,0.421,-14,21.0,17.0,36.97,0.412,21.7,22.5,-2.5,normal,normal,5
Dejounte Murray,1627749,2023-24,0022300889,2024-03-05,58,away,NYK,21,17,36.97,0.412,2,18.0,21.0,38.73,0.333,23.0,22.5,-1.5,normal,normal,6
Dejounte Murray,1627749,2023-24,0022300895,2024-03-06,59,home,CLE,18,21,38.73,0.333,12,41.0,25.0,40.13,0.68,19.7,22.5,-4.5,normal,normal,7
Dejounte Murray,1627749,2023-24,0022300913,2024-03-08,60,away,MEM,41,25,40.13,0.68,15,23.0,20.0,40.98,0.35,26.7,22.5,18.5,hot,hot,1
Dejounte Murray,1627749,2023-24,0022300925,2024-03-10,61,home,NOP,23,20,40.98,0.35,-5,40.0,29.0,43.23,0.517,27.3,22.5,0.5,normal,normal,1
Dejounte Murray,1627749,2023-24,0022300953,2024-03-13,62,away,POR,40,29,43.23,0.517,-13,33.0,27.0,38.83,0.37,34.7,22.5,17.5,hot,hot,1
Dejounte Murray,1627749,2023-24,0022300966,2024-03-15,63,away,UTA,33,27,38.83,0.37,6,21.0,14.0,34.28,0.5,32.0,22.5,10.5,hot,hot,2
Dejounte Murray,1627749,2023-24,0022300982,2024-03-17,64,away,LAC,21,14,34.28,0.5,10,13.0,18.0,31.12,0.333,31.3,22.5,-1.5,normal,normal,1
Dejounte Murray,1627749,2023-24,0022300990,2024-03-18,65,away,LAL,13,18,31.12,0.333,-25,29.0,26.0,39.72,0.423,22.3,22.5,-9.5,cold,cold,1
Dejounte Murray,1627749,2023-24,0022301010,2024-03-21,66,away,PHX,29,26,39.72,0.423,-5,28.0,14.0,30.87,0.714,21.0,22.5,6.5,normal,normal,1
Dejounte Murray,1627749,2023-24,0022301021,2024-03-23,67,home,CHA,28,14,30.87,0.714,23,19.0,22.0,40.62,0.364,23.3,22.5,5.5,normal,normal,2
Dejounte Murray,1627749,2023-24,0022301034,2024-03-25,68,home,BOS,19,22,40.62,0.364,6,30.0,20.0,35.51,0.65,25.3,22.5,-3.5,normal,normal,3
Dejounte Murray,1627749,2023-24,0022301051,2024-03-27,69,home,POR,30,20,35.51,0.65,13,44.0,44.0,46.8,0.409,25.7,22.5,7.5,normal,normal,4
Dejounte Murray,1627749,2023-24,0022301060,2024-03-28,70,home,BOS,44,44,46.8,0.409,3,20.0,19.0,42.07,0.368,31.0,22.5,21.5,hot,hot,1
Dejounte Murray,1627749,2023-24,0022301076,2024-03-30,71,home,MIL,20,19,42.07,0.368,-10,17.0,17.0,33.42,0.412,31.3,22.5,-2.5,normal,normal,1
Dejounte Murray,1627749,2023-24,0022301091,2024-04-01,72,away,CHI,17,17,33.42,0.412,11,24.0,21.0,35.43,0.476,27.0,22.5,-5.5,normal,normal,2
Dejounte Murray,1627749,2023-24,0022301104,2024-04-03,73,home,DET,24,21,35.43,0.476,20,16.0,17.0,35.34,0.353,20.3,22.5,1.5,normal,normal,3
Dejounte Murray,1627749,2023-24,0022301124,2024-04-04,74,away,DAL,16,17,35.34,0.353,-16,14.0,15.0,35.88,0.267,19.0,22.5,-6.5,normal,normal,4
Dejounte Murray,1627749,2023-24,0022301130,2024-04-06,75,away,DEN,14,15,35.88,0.267,-27,29.0,31.0,48.7,0.387,18.0,22.5,-8.5,cold,cold,1
Dejounte Murray,1627749,2023-24,0022301147,2024-04-09,76,home,MIA,29,31,48.7,0.387,4,12.0,14.0,31.02,0.357,19.7,22.5,6.5,normal,normal,1
Dejounte Murray,1627749,2023-24,0022301178,2024-04-12,77,away,MIN,12,14,31.02,0.357,-5,32.0,19.0,30.57,0.684,18.3,22.5,-10.5,cold,cold,1
Dejounte Murray,1627749,2023-24,0022301188,2024-04-14,78,away,IND,32,19,30.57,0.684,-30,,,,,24.3,22.5,9.5,hot,hot,1
Nikola Jokić,203999,2023-24,0022300061,2023-10-24,1,home,LAL,29,22,36.26,0.545,15,22.0,14.0,34.97,0.571,29.0,26.4,2.6,normal,normal,1
Nikola Jokić,203999,2023-24,0022300078,2023-10-27,2,away,MEM,22,14,34.97,0.571,6,28.0,16.0,29.87,0.75,25.5,26.4,-4.4,normal,normal,2
Nikola Jokić,203999,2023-24,0022300095,2023-10-29,3,away,OKC,28,16,29.87,0.75,21,27.0,16.0,35.23,0.75,26.3,26.4,1.6,normal,normal,3
Nikola Jokić,203999,2023-24,0022300110,2023-10-30,4,home,UTA,27,16,35.23,0.75,13,25.0,23.0,29.97,0.478,25.7,26.4,0.6,normal,normal,4
Nikola Jokić,203999,2023-24,0022300123,2023-11-01,5,away,MIN,25,23,29.97,0.478,-19,33.0,16.0,35.58,0.875,26.7,26.4,-1.4,normal,normal,5
Nikola Jokić,203999,2023-24,0022300006,2023-11-03,6,home,DAL,33,16,35.58,0.875,17,28.0,16.0,33.35,0.563,28.3,26.4,6.6,normal,normal,6
Nikola Jokić,203999,2023-24,0022300139,2023-11-04,7,home,CHI,28,16,33.35,0.563,33,35.0,24.0,36.38,0.625,28.7,26.4,1.6,normal,normal,7
Nikola Jokić,203999,2023-24,0022300156,2023-11-06,8,home,NOP,35,24,36.38,0.625,16,35.0,25.0,36.6,0.56,32.0,26.4,8.6,hot,hot,1
Nikola Jokić,203999,2023-24,0022300169,2023-11-08,9,home,GSW,35,25,36.6,0.56,3,36.0,26.0,38.25,0.5,32.7,26.4,8.6,hot,hot,2
Nikola Jokić,203999,2023-24,0022300182,2023-11-12,10,away,HOU,36,26,38.25,0.5,12,32.0,23.0,35.75,0.348,35.3,26.4,9.6,hot,hot,3
Nikola Jokić,203999,2023-24,0022300024,2023-11-14,11,home,LAC,32,23,35.75,0.348,3,26.0,20.0,36.17,0.5,34.3,26.4,5.6,normal,normal,1
Nikola Jokić,203999,2023-24,0022300034,2023-11-17,12,away,NOP,26,20,36.17,0.5,5,18.0,13.0,27.82,0.615,31.3,26.4,-0.4,normal,normal,2
Nikola Jokić,203999,2023-24,0022300210,2023-11-19,13,away,CLE,18,13,27.82,0.615,-16,9.0,8.0,15.22,0.5,25.3,26.4,-8.4,cold,cold,1
Nikola Jokić,203999,2023-24,0022300218,2023-11-20,14,away,DET,9,8,15.22,0.5,-4,30.0,18.0,36.33,0.667,17.7,26.4,-17.4,cold,cold,2
Nikola Jokić,203999,2023-24,0022300226,2023-11-22,15,away,ORL,30,18,36.33,0.667,4,38.0,31.0,42.15,0.452,19.0,26.4,3.6,normal,normal,1
Nikola Jokić,203999,2023-24,0022300048,2023-11-24,16,away,HOU,38,31,42.15,0.452,-12,39.0,29.0,34.2,0.586,25.7,26.4,11.6,hot,hot,1
Nikola Jokić,203999,2023-24,0022300252,2023-11-26,17,home,SAS,39,29,34.2,0.586,14,32.0,19.0,33.35,0.632,35.7,26.4,12.6,hot,hot,2
Nikola Jokić,203999,2023-24,0022300263,2023-11-29,18,home,HOU,32,19,33.35,0.632,29,21.0,18.0,34.92,0.5,36.3,26.4,5.6,normal,normal,1
Nikola Jokić,203999,2023-24,0022300279,2023-12-01,19,away,PHX,21,18,34.92,0.5,6,36.0,23.0,38.17,0.565,30.7,26.4,-5.4,normal,normal,2
Nikola Jokić,203999,2023-24,0022300290,2023-12-02,20,away,SAC,36,23,38.17,0.565,11,22.0,32.0,37.12,0.281,29.7,26.4,9.6,hot,hot,1
Nikola Jokić,203999,2023-24,0022301215,2023-12-06,21,away,LAC,22,32,37.12,0.281,1,23.0,26.0,34.38,0.346,26.3,26.4,-4.4,normal,normal,1
Nikola Jokić,203999,2023-24,0022301224,2023-12-08,22,home,HOU,23,26,34.38,0.346,3,25.0,13.0,36.02,0.692,27.0,26.4,-3.4,normal,normal,2
Nikola Jokić,203999,2023-24,0022300296,2023-12-11,23,away,ATL,25,13,36.02,0.692,8,4.0,5.0,16.4,0.4,23.3,26.4,-1.4,normal,normal,3
Nikola Jokić,203999,2023-24,0022300307,2023-12-12,24,away,CHI,4,5,16.4,0.4,5,26.0,12.0,29.82,0.667,17.3,26.4,-22.4,cold,cold,1
Nikola Jokić,203999,2023-24,0022300322,2023-12-14,25,home,BKN,26,12,29.82,0.667,21,24.0,15.0,37.42,0.533,18.3,26.4,-0.4,normal,normal,1
Nikola Jokić,203999,2023-24,0022300340,2023-12-16,26,home,OKC,24,15,37.42,0.533,-9,8.0,8.0,27.83,0.375,18.0,26.4,-2.4,normal,normal,2
Nikola Jokić,203999,2023-24,0022300356,2023-12-18,27,home,DAL,8,8,27.83,0.375,16,31.0,23.0,38.09,0.565,19.3,26.4,-18.4,cold,cold,1
Nikola Jokić,203999,2023-24,0022300369,2023-12-20,28,away,TOR,31,23,38.09,0.565,15,31.0,17.0,34.15,0.706,21.0,26.4,4.6,normal,normal,1
Nikola Jokić,203999,2023-24,0022300383,2023-12-22,29,away,BKN,31,17,34.15,0.706,29,18.0,14.0,35.62,0.571,23.3,26.4,4.6,normal,normal,2
Nikola Jokić,203999,2023-24,0022300390,2023-12-23,30,away,CHA,18,14,35.62,0.571,12,26.0,12.0,39.05,0.333,26.7,26.4,-8.4,cold,cold,1
Nikola Jokić,203999,2023-24,0022300402,2023-12-25,31,home,GSW,26,12,39.05,0.333,21,26.0,11.0,29.97,1.0,25.0,26.4,-0.4,normal,normal,1
Nikola Jokić,203999,2023-24,0022300425,2023-12-28,32,home,MEM,26,11,29.97,1.0,25,19.0,10.0,31.53,0.9,23.3,26.4,-0.4,normal,normal,2
Nikola Jokić,203999,2023-24,0022300435,2023-12-29,33,home,OKC,19,10,31.53,0.9,-19,13.0,7.0,27.5,0.857,23.7,26.4,-7.4,normal,normal,3
Nikola Jokić,203999,2023-24,0022300455,2024-01-01,34,home,CHA,13,7,27.5,0.857,27,34.0,16.0,38.42,0.813,19.3,26.4,-13.4,cold,cold,1
Nikola Jokić,203999,2023-24,0022300478,2024-01-04,35,away,GSW,34,16,38.42,0.813,4,29.0,19.0,36.85,0.684,22.0,26.4,7.6,normal,normal,1
Nikola Jokić,203999,2023-24,0022300488,2024-01-05,36,home,ORL,29,19,36.85,0.684,-4,4.0,3.0,24.62,0.667,25.3,26.4,2.6,normal,normal,2
Nikola Jokić,203999,2023-24,0022300502,2024-01-07,37,home,DET,4,3,24.62,0.667,16,27.0,9.0,30.47,0.889,22.3,26.4,-22.4,cold,cold,1
Nikola Jokić,203999,2023-24,0022300524,2024-01-10,38,away,UTA,27,9,30.47,0.889,-21,27.0,17.0,32.18,0.647,20.0,26.4,0.6,normal,normal,1
Nikola Jokić,203999,2023-24,0022300539,2024-01-12,39,home,NOP,27,17,32.18,0.647,12,25.0,13.0,33.08,0.923,19.3,26.4,0.6,normal,normal,2
Nikola Jokić,203999,2023-24,0022300550,2024-01-14,40,home,IND,25,13,33.08,0.923,10,25.0,20.0,38.01,0.55,26.3,26.4,-1.4,normal,normal,3
Nikola Jokić,203999,2023-24,0022300566,2024-01-16,41,away,PHI,25,20,38.01,0.55,1,34.0,22.0,38.26,0.636,25.7,26.4,-1.4,normal,normal,4
Nikola Jokić,203999,2023-24,0022300586,2024-01-19,42,away,BOS,34,22,38.26,0.636,1,42.0,20.0,36.08,0.75,28.0,26.4,7.6,normal,normal,5
Nikola Jokić,203999,2023-24,0022300602,2024-01-21,43,away,WAS,42,20,36.08,0.75,20,31.0,19.0,37.0,0.684,33.7,26.4,15.6,hot,hot,1
Nikola Jokić,203999,2023-24,0022300614,2024-01-23,44,away,IND,31,19,37.0,0.684,9,31.0,18.0,27.48,0.722,35.7,26.4,4.6,normal,normal,1
Nikola Jokić,203999,2023-24,0022300631,2024-01-25,45,away,NYK,31,18,27.48,0.722,-23,26.0,16.0,36.67,0.5,34.7,26.4,4.6,normal,normal,2
Nikola Jokić,203999,2023-24,0022300644,2024-01-27,46,home,PHI,26,16,36.67,0.5,2,25.0,25.0,39.53,0.4,29.3,26.4,-0.4,normal,normal,3
Nikola Jokić,203999,2023-24,0022300667,2024-01-29,47,home,MIL,25,25,39.53,0.4,9,27.0,16.0,38.26,0.688,27.3,26.4,-1.4,normal,normal,4
Nikola Jokić,203999,2023-24,0022300697,2024-02-02,48,home,POR,27,16,38.26,0.688,20,29.0,20.0,34.23,0.6,26.0,26.4,0.6,normal,normal,5
Nikola Jokić,203999,2023-24,0022300712,2024-02-04,49,home,POR,29,20,34.23,0.6,-5,24.0,20.0,36.38,0.45,27.0,26.4,2.6,normal,normal,6
Nikola Jokić,203999,2023-24,0022300740,2024-02-08,50,away,LAL,24,20,36.38,0.45,10,23.0,17.0,29.74,0.529,26.7,26.4,-2.4,normal,normal,7
Nikola Jokić,203999,2023-24,0022300746,2024-02-09,51,away,SAC,23,17,29.74,0.529,-7,29.0,25.0,31.52,0.52,25.3,26.4,-3.4,normal,normal,8
Nikola Jokić,203999,2023-24,0022300767,2024-02-12,52,away,MIL,29,25,31.52,0.52,-16,15.0,17.0,38.97,0.353,25.3,26.4,2.6,normal,normal,9
Nikola Jokić,203999,2023-24,0022300786,2024-02-14,53,home,SAC,15,17,38.97,0.353,-6,21.0,10.0,31.38,1.0,22.3,26.4,-11.4,cold,cold,1
Nikola Jokić,203999,2023-24,0022300800,2024-02-22,54,home,WAS,21,10,31.38,1.0,23,29.0,17.0,34.76,0.706,21.7,26.4,-5.4,normal,normal,1
Nikola Jokić,203999,2023-24,0022300812,2024-02-23,55,away,POR,29,17,34.76,0.706,24,32.0,24.0,36.8,0.542,21.7,26.4,2.6,normal,normal,2
Nikola Jokić,203999,2023-24,0022300824,2024-02-25,56,away,GSW,32,24,36.8,0.542,20,14.0,9.0,32.32,0.556,27.3,26.4,5.6,normal,normal,3
Nikola Jokić,203999,2023-24,0022300847,2024-02-28,57,home,SAC,14,9,32.32,0.556,37,18.0,15.0,38.0,0.4,25.0,26.4,-12.4,cold,cold,1
Nikola Jokić,203999,2023-24,0022300855,2024-02-29,58,home,MIA,18,15,38.0,0.4,12,35.0,25.0,38.93,0.64,21.3,26.4,-8.4,cold,cold,2
Nikola Jokić,203999,2023-24,0022300869,2024-03-02,59,away,LAL,35,25,38.93,0.64,16,25.0,18.0,44.27,0.444,22.3,26.4,8.6,hot,hot,1
Nikola Jokić,203999,2023-24,0022300893,2024-03-05,60,home,PHX,25,18,44.27,0.444,-13,32.0,19.0,38.74,0.579,26.0,26.4,-1.4,normal,normal,1
Nikola Jokić,203999,2023-24,0022300906,2024-03-07,61,home,BOS,32,19,38.74,0.579,9,26.0,14.0,32.0,0.857,30.7,26.4,5.6,normal,normal,2
Nikola Jokić,203999,2023-24,0022300922,2024-03-09,62,home,UTA,26,14,32.0,0.857,6,35.0,26.0,38.1,0.538,27.7,26.4,-0.4,normal,normal,3
Nikola Jokić,203999,2023-24,0022300937,2024-03-11,63,home,TOR,35,26,38.1,0.538,13,12.0,8.0,37.62,0.625,31.0,26.4,8.6,hot,hot,1
Nikola Jokić,203999,2023-24,0022300949,2024-03-13,64,away,MIA,12,8,37.62,0.625,10,31.0,19.0,30.9,0.684,24.3,26.4,-14.4,cold,cold,1
Nikola Jokić,203999,2023-24,0022300965,2024-03-15,65,away,SAS,31,19,30.9,0.684,7,16.0,16.0,38.51,0.375,26.0,26.4,4.6,normal,normal,1
Nikola Jokić,203999,2023-24,0022300978,2024-03-17,66,away,DAL,16,16,38.51,0.375,10,35.0,22.0,37.67,0.636,19.7,26.4,-10.4,cold,cold,1
Nikola Jokić,203999,2023-24,0022300995,2024-03-19,67,away,MIN,35,22,37.67,0.636,8,30.0,23.0,39.24,0.522,27.3,26.4,8.6,hot,hot,1
Nikola Jokić,203999,2023-24,0022301009,2024-03-21,68,home,NYK,30,23,39.24,0.522,30,29.0,18.0,30.84,0.611,27.0,26.4,3.6,normal,normal,1
Nikola Jokić,203999,2023-24,0022301040,2024-03-25,69,home,MEM,29,18,30.84,0.611,13,22.0,16.0,41.53,0.563,31.3,26.4,2.6,normal,normal,2
Nikola Jokić,203999,2023-24,0022301059,2024-03-27,70,home,PHX,22,16,41.53,0.563,2,32.0,24.0,36.97,0.458,27.0,26.4,-4.4,normal,normal,3
Nikola Jokić,203999,2023-24,0022301071,2024-03-29,71,home,MIN,32,24,36.97,0.458,-9,26.0,18.0,34.63,0.611,27.7,26.4,5.6,normal,normal,4
Nikola Jokić,203999,2023-24,0022301077,2024-03-31,72,home,CLE,26,18,34.63,0.611,37,42.0,32.0,37.58,0.563,26.7,26.4,-0.4,normal,normal,5
